ID,Tipo,SKU,"GTIN, UPC, EAN, ou ISBN",Nome,Publicado,"Em destaque?","Visibilidade no catálogo","Descrição curta",Descrição,"Data de preço promocional começa em","Data de preço promocional termina em","Status do imposto","Classe de imposto","Em estoque?",Estoque,"Quantidade baixa de estoque","São permitidas encomendas?","Vendido individualmente?","Peso (kg)","Comprimento (cm)","Largura (cm)","Altura (cm)","Permitir avaliações de clientes?","Observação de compra","Preço promocional",Preço,Categorias,Tags,"Classe de entrega",Imagens,"Limite de downloads","Dias para expirar o download",Ascendente,"Grupo de produtos",Upsells,"Venda cruzada","URL externa","Texto do botão",Posição,Marcas
1039,simple,1980,,"DESINFETANTE CAPIM-LIMAO 5L GUIMARAES",1,0,visible,,"Aroma cítrico e refrescante.",,,taxable,,1,32,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/1980.jpg,,,,,,,,,0,
1040,simple,LIMPA19,,"LIMPADOR PERFUMADO CONCENTRADO BAMBU - COALA",1,0,visible,,"Aroma verde e refrescante.",,,taxable,,1,32,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/LIMPA19.jpg,,,,,,,,,0,
1041,simple,LIMPA24,,"LIMPADOR PERFUMADO CONCENTRADO ALGODAO - COALA",1,0,visible,,"Limpeza com fragrância suave.",,,taxable,,1,33,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/LIMPA24.jpg,,,,,,,,,0,
1042,simple,SACOS7,,"SACOS DE LIXOS 200L  0,12 PRETO C/50",1,0,visible,,"Grande capacidade. Ideal para áreas comuns.",,,taxable,,1,34,,0,0,,,,,1,,,"9,99","Lixeiras, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/SACOS7.jpg,,,,,,,,,0,
1043,simple,16839,,"COPO 200ml PS/TR TIRA C/100 - IBRAS",1,0,visible,,"Copos descartáveis para bebidas.",,,taxable,,1,35,,0,0,,,,,1,,,"9,99","Coffe Break, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/16839.jpg,,,,,,,,,0,
1044,simple,PRODU1,,"FIBRA PARA LIMPEZA FERAL BRANCA  10UN",1,0,visible,,"Limpeza pesada sem riscar.",,,taxable,,1,35,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/PRODU1.jpg,,,,,,,,,0,
1045,simple,PANOS1,,"PANOS PERFEX 50 UNIDADES 25M",1,0,visible,,"Panos resistentes. Uso geral.",,,taxable,,1,35,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/PANOS1.jpg,,,,,,,,,0,
1046,simple,FIBRA4,,"FIBRA NOBRE LIMPEZA PESADA",1,0,visible,,"Alta abrasividade para sujeira difícil.",,,taxable,,1,36,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/FIBRA4.jpg,,,,,,,,,0,
1047,simple,PANOP1,,"PANOS PERFEX 5 UNIDADES",1,0,visible,,"Panos reutilizáveis. Absorventes.",,,taxable,,1,36,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/PANOP1.jpg,,,,,,,,,0,
1048,simple,BT4451,,"ESPONJA MULTIUSO UNITARIA JEITOSA BETTANIN",1,0,visible,,"Esponja prática para limpeza diária.",,,taxable,,1,37,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/BT4451.jpg,,,,,,,,,0,
1049,simple,841,,"LIMPADOR M.USO UTIL 500ML LAVANDA (AZUL)",1,0,visible,,"Limpa com perfume suave.",,,taxable,,1,37,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/841.jpg,,,,,,,,,0,
1050,simple,LIMPA11,,"LIMPADOR PERFUMADO CONCENTRADO ROMA - COALA",1,0,visible,,"Aroma frutado. Uso geral.",,,taxable,,1,37,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/LIMPA11.jpg,,,,,,,,,0,
1051,simple,LUSTR6,,"LUSTRA MOVEIS 200 ML LAVANDA GIOCA",1,0,visible,,"Brilho e perfume de lavanda.",,,taxable,,1,37,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/LUSTR6.jpg,,,,,,,,,0,
1052,simple,MULTI3,,"MULTIUSO LIMPADOR INSTANTANEO UTIL 300ML",1,0,visible,,"Ação rápida. Limpa sem enxágue.",,,taxable,,1,37,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/MULTI3.jpg,,,,,,,,,0,
1053,simple,10000,,"REFIL  ALGODAO 250 G MOPSUL",1,0,visible,,"Refil de alta absorção.",,,taxable,,1,37,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/10000.jpg,,,,,,,,,0,
1054,simple,SACOS4,,"SACOS DE LIXOS 240L  0,10  PRETO C/50 REFORÇADO",1,0,visible,,"Resistência e grande volume.",,,taxable,,1,37,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/SACOS4.jpg,,,,,,,,,0,
1055,simple,VASSO4,,"VASSOURA CANTOS CERTA BETTANIN C/CABO",1,0,visible,,"Cerdas firmes para cantos e frestas.",,,taxable,,1,37,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/VASSO4.jpg,,,,,,,,,0,
1056,simple,481,,"DESINFETANTE PET CARE UTIL 2L CITRONELA",1,0,visible,,"Seguro para pets. Aroma citronela.",,,taxable,,1,38,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/481.jpg,,,,,,,,,0,
1057,simple,SACOL7,,"SACOS DE LIXO 150L - AZUL C/100",1,0,visible,,"Grande capacidade. Ideal para resíduos volumosos.",,,taxable,,1,38,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/SACOL7.jpg,,,,,,,,,0,
1058,simple,459,,"SACOS DE  LIXOS   20L  PRETO C/100",1,0,visible,,"Uso leve e doméstico.",,,taxable,,1,38,,0,0,,,,,1,,,"9,99","Lixeiras, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/459.jpg,,,,,,,,,0,
1059,simple,SACOS5,,"SACOS DE LIXOS 240L  0,10  AZUL  C/50",1,0,visible,,"Alta capacidade. Reforçado.",,,taxable,,1,38,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/SACOS5.jpg,,,,,,,,,0,
1060,simple,9063,,"VASSOURA NYLON MULTIUSO PRO C/CABO 1,4M BETTANIN",1,0,visible,,"Cabo longo. Varre com eficiência.",,,taxable,,1,38,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/9063.jpg,,,,,,,,,0,
1061,simple,LIMPA9,,"LIMPADOR PERFUMADO CONCENTRADO LAVANDA - COALA",1,0,visible,,"Perfume intenso e limpeza eficaz.",,,taxable,,1,40,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/LIMPA9.jpg,,,,,,,,,0,
1062,simple,LIMPA30,,"LIMPADOR PERFUMADO PERFUMA LAR GUIMARÃES ROMANCE 5 LITROS",1,0,visible,,"Aroma envolvente. Limpeza prolongada.",,,taxable,,1,40,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/LIMPA30.jpg,,,,,,,,,0,
1063,simple,PAPEL4,,"PAPEL HIGIENICO ROLLON 8X300 ALVEFLOR 100% CELULOSE",1,0,visible,,"Qualidade e rendimento. Uso profissional.",,,taxable,,1,40,,0,0,,,,,1,,,"9,99","Papéis, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/PAPEL4.jpg,,,,,,,,,0,
1064,simple,1988,,"LIMPADOR PERFUMADO BAMBOO 5L GUIMARAES PERFUMA LAR",1,0,visible,,"Fragrância fresca de bamboo.",,,taxable,,1,41,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/1988.jpg,,,,,,,,,0,
1065,simple,SACOS6,,"SACOS DE LIXO 200 L 0,10 PACOTE COM 50 UN",1,0,visible,,"Para resíduos grandes. Alta resistência.",,,taxable,,1,41,,0,0,,,,,1,,,"9,99","Lixeiras, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/SACOS6.jpg,,,,,,,,,0,
1066,simple,LIMPA6,,"DESINFETANTE FLORAL 5 LITROS GUIMARÃES",1,0,visible,,"Perfume floral. Ação desinfetante.",,,taxable,,1,42,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/LIMPA6.jpg,,,,,,,,,0,
1067,simple,6005,,"SACOS DE LIXOS 150L PRETO PAC COM 50UN",1,0,visible,,"Para áreas de grande circulação.",,,taxable,,1,42,,0,0,,,,,0,,,"9,99",Lixeiras,,,https://cleanx.com.br/wp-content/uploads/2025/05/6005.jpg,,,,,,,,,0,
1068,simple,502,,"SACOS DE LIXOS 240L  0,10  PRETO C/50 12 MICRAS",1,0,visible,,"Alta resistência e grande volume.",,,taxable,,1,42,,0,0,,,,,1,,,"9,99","Lixeiras, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/502.jpg,,,,,,,,,0,
1069,simple,11608,,"JIMO MATA-BARATAS AERO 300ML",1,0,visible,,"Elimina baratas com ação prolongada.",,,taxable,,1,44,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/11608.jpg,,,,,,,,,0,
1070,simple,661,,"LUSTRA MOVEIS UTIL 200ML",1,0,visible,,"Dá brilho e protege móveis.",,,taxable,,1,44,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/661.jpg,,,,,,,,,0,
1071,simple,PAPEL8,,"PAPEL TOALHA COZINHA PEGG FOLHA DUPLA  50 METROS PACOTE COM 2",1,0,visible,,"Alta absorção. Ideal para cozinha.",,,taxable,,1,44,,0,0,,,,,1,,,"9,99","Papéis, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/PAPEL8.jpg,,,,,,,,,0,
1072,simple,457,,"SACOS DE LIXOS 60L AZUL  8 MICRAS C/100",1,0,visible,,"Capacidade intermediária. Resistência média.",,,taxable,,1,44,,0,0,,,,,0,,,"9,99",Lixeiras,,,https://cleanx.com.br/wp-content/uploads/2025/05/457.jpg,,,,,,,,,0,
1073,simple,2020,,"DESINFETANTE SANOL LEITOSO HERBAL 5LTS",1,0,visible,,"Desinfetante com aroma herbal.",,,taxable,,1,47,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/2020.jpg,,,,,,,,,0,
1074,simple,ADESI2,,"ADESIVO LIXO",1,0,visible,,"Identificação visual para recipientes.",,,taxable,,1,45,,0,0,,,,,0,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/ADESI2.jpg,,,,,,,,,0,
1075,simple,ESPON5,,"ESPONJA DE LOUÇA DUPLA FACE PCT C/1 UNI BETTANIN BRILHUS",1,0,visible,,"Esponja com dois lados. Limpeza eficiente.",,,taxable,,1,48,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/ESPON5.jpg,,,,,,,,,0,
1076,simple,REFIL1,,"REFIL MOP BRUXA - DALCIN",1,0,visible,,"Refil compatível para mop bruxa.",,,taxable,,1,48,,0,0,,,,,0,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/REFIL1.jpg,,,,,,,,,0,
1077,simple,11878,,"BALDE PLASTICO C/ ALÇA 15 LITROS - NOBRE",1,0,visible,,"Capacidade ideal para limpeza diária.",,,taxable,,1,49,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,,,,,,,,,,0,
1078,simple,LIMPA42,,"LIMPADOR PERFUMADO CONCENTRADO COALA PATCHOULO C/TANGERINA",1,0,visible,,"Fragrância sofisticada e refrescante.",,,taxable,,1,49,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/LIMPA42.jpg,,,,,,,,,0,
1079,simple,LIMPA22,,"LIMPADOR PERFUMADO CONCENTRADO ERVA DOCE - COALA",1,0,visible,,"Perfume suave de erva doce.",,,taxable,,1,49,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/LIMPA22.jpg,,,,,,,,,0,
1080,simple,2023,,"DESINFETANTE EUCALIPTO SANOL 5L",1,0,visible,,"Aroma revigorante. Ação desinfetante.",,,taxable,,1,51,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/2023.jpg,,,,,,,,,0,
1081,simple,AGUAS1,,"AGUA SANITARIA 5 LITROS SANIQUEEN",1,0,visible,,"Desinfeta e alveja com eficiência.",,,taxable,,1,50,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/AGUAS1.jpg,,,,,,,,,0,
1082,simple,3159320,,"BALDE PLASTICO C/ ALÇA 20 LITROS - NOBRE",1,0,visible,,"Alta capacidade para grandes volumes.",,,taxable,,1,54,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/3159320.jpg,,,,,,,,,0,
1083,simple,DESIN4,,"LIMPADOR PERFUMADO PERFUMA LAR KAIQUE 5L GUIMARAES",1,0,visible,,"Fragrância envolvente. Uso geral.",,,taxable,,1,54,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,,,,,,,,,,0,
1084,simple,1132,,"FIBRA USO GERAL 102x230mm VERDE - TININDO 3M HB004189823",1,0,visible,,"Limpeza média. Uso variado.",,,taxable,,1,55,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/1132.jpg,,,,,,,,,0,
1085,simple,LIMPA20,,"LIMPADOR PERFUMADO CONCENTRADO ALGAS MARINHAS - COALA",1,0,visible,,"Aroma marítimo. Refrescância duradoura.",,,taxable,,1,56,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/LIMPA20.jpg,,,,,,,,,0,
1086,simple,2028,,"DESINFETANTE LAVANDA SANOL 5LTS",1,0,visible,,"Desinfecção com fragrância floral.",,,taxable,,1,59,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/2028.jpg,,,,,,,,,0,
1087,simple,19917,,"JIMO ANTI-INSET JATO SECO AE 400ML",1,0,visible,,"Inseticida seco de ação rápida.",,,taxable,,1,59,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/19917.jpg,,,,,,,,,0,
1088,simple,LIMPA29,,"LIMPADOR PERFUMADO CONCENTRADO TALCO - COALA",1,0,visible,,"Fragrância suave e aconchegante.",,,taxable,,1,59,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/LIMPA29.jpg,,,,,,,,,0,
1089,simple,56762,,"PANO MICROFIBRA 100x100cm NOBRE",1,0,visible,,"Alta performance de absorção.",,,taxable,,1,61,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/56762.jpg,,,,,,,,,0,
1090,simple,VASSO3,,"VASSOURA NOVIÇA ORIGINAL C/CABO",1,0,visible,,"Cerdas resistentes. Varre com eficácia.",,,taxable,,1,61,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/VASSO3.jpg,,,,,,,,,0,
1091,simple,AGUAS2,,"AGUA SANITARIA SANOL 5L",1,0,visible,,"Higienização geral com ação alvejante.",,,taxable,,1,63,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/AGUAS2.jpg,,,,,,,,,0,
1092,simple,ESPON9,,"ESPONJA DE AÇO METÁLICA BETTANIN 1 UN",1,0,visible,,"Limpeza pesada. Alta durabilidade.",,,taxable,,1,63,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/ESPON9.jpg,,,,,,,,,0,
1093,simple,1991,,"MULTIUSO C/BICARBONATO E ALCOOL 1L GUIMARAES",1,0,visible,,"Limpeza profunda e perfumada.",,,taxable,,1,65,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/1991.jpg,,,,,,,,,0,
1094,simple,PAPEL20,,"PAPEL TOALHA 20X20 BRANCO LEVEZA",1,0,visible,,"Toalha de papel macia e prática.",,,taxable,,1,66,,0,0,,,,,0,,,"9,99",Papéis,,,https://cleanx.com.br/wp-content/uploads/2025/05/PAPEL20.jpg,,,,,,,,,0,
1095,simple,42367,,"BORRIFADOR TRANSPARENTE LUXO 500 ML - NOBRE",1,0,visible,,"Pulverizador elegante. Uso doméstico.",,,taxable,,1,68,,0,0,,,,,0,,,"9,99",Acessórios,,,https://cleanx.com.br/wp-content/uploads/2025/05/42367.jpg,,,,,,,,,0,
1096,simple,LIMPA12,,"LIMPADOR PERFUMADO CONCENTRADO CITRONELA - COALA",1,0,visible,,"Aroma repelente. Ideal para áreas externas.",,,taxable,,1,68,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/LIMPA12.jpg,,,,,,,,,0,
1097,simple,ESPON2,,"ESPONJA DE LOUÇA DUPLA FACE PCT C/4 UNI BETTANIN",1,0,visible,,"Limpeza eficiente com dupla textura.",,,taxable,,1,69,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/ESPON2.jpg,,,,,,,,,0,
1098,simple,1992,,"MULTIUSO MULTI OX 5L GUIMARAES",1,0,visible,,"Limpeza com ação oxidante.",,,taxable,,1,70,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/1992.jpg,,,,,,,,,0,
1099,simple,993,,"SACOS DE LIXOS 150L  0,10  PRETO C/50",1,0,visible,,"Alta capacidade e resistência.",,,taxable,,1,72,,0,0,,,,,0,,,"9,99",Lixeiras,,,https://cleanx.com.br/wp-content/uploads/2025/05/993.jpg,,,,,,,,,0,
1100,simple,SACOL3,,"SACO LIXO 20L",1,0,visible,,"Uso leve. Ideal para banheiros.",,,taxable,,1,77,,0,0,,,,,0,,,"9,99",Lixeiras,,,https://cleanx.com.br/wp-content/uploads/2025/05/SACOL3.jpg,,,,,,,,,0,
1101,simple,199,,"PAN SACO XADREZ  AZUL 40X75",1,0,visible,,"Pano saco tradicional. Resistente.",,,taxable,,1,78,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/199.jpg,,,,,,,,,0,
1102,simple,GUARD2,,"GUARDANAPO DE PAPEL",1,0,visible,,"Higiene e praticidade para refeições.",,,taxable,,1,79,,0,0,,,,,0,,,"9,99",Papéis,,,https://cleanx.com.br/wp-content/uploads/2025/05/GUARD2.jpg,,,,,,,,,0,
1103,simple,PAPEL10,,"PAPEL TOALHA 20X21  INTERFOLHADO CELULOSE SUELL C/1000",1,0,visible,,"Toalha interfolha. Alta absorção.",,,taxable,,1,82,,0,0,,,,,0,,,"9,99",Papéis,,,https://cleanx.com.br/wp-content/uploads/2025/05/PAPEL10.jpg,,,,,,,,,0,
1104,simple,17313,,"JIMO LIMPA-VIDROS AERO 400 ML",1,0,visible,,"Brilho em vidros sem esforço.",,,taxable,,1,92,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/17313.jpg,,,,,,,,,0,
1105,simple,1126,,"ALCOOL ETILICO CLARITY 5LT",1,0,visible,,"Higienização eficiente em grandes áreas.",,,taxable,,1,92,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/1126.jpg,,,,,,,,,0,
1106,simple,LIMPA8,,"LIMPADOR PERFUMADO PERFUMA LAR LAVANDA 5L GUIMARAES",1,0,visible,,"Perfume agradável e ação prolongada.",,,taxable,,1,93,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,,,,,,,,,,0,
1107,simple,1010,,"SACOS DE LIXOS 100L  PRETO C/100 8 MICRAS",1,0,visible,,"Resistência média para uso geral.",,,taxable,,1,94,,0,0,,,,,0,,,"9,99",Lixeiras,,,,,,,,,,,,0,
1108,simple,CANET8,,"CANETA AZUL",1,0,visible,,"Escrita suave. Uso cotidiano.",,,taxable,,1,100,,0,0,,,,,0,,,"9,99","Material de expediente",,,https://cleanx.com.br/wp-content/uploads/2025/05/CANET8.jpg,,,,,,,,,0,
1109,simple,686,,"PANO PRATO SEM ESTAMPA UN",1,0,visible,,"Pano básico para secagem.",,,taxable,,1,103,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/686.jpg,,,,,,,,,0,
1110,simple,303,,"DETERGENTE UTIL 500ML MACA",1,0,visible,,"Limpeza com fragrância frutada.",,,taxable,,1,105,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/303.jpg,,,,,,,,,0,
1111,simple,FIBRA2,,"FIBRA ABRASIVA MULT BETTANIN 10X15X5 C/3",1,0,visible,,"Esponjas resistentes para limpeza pesada.",,,taxable,,1,119,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/FIBRA2.jpg,,,,,,,,,0,
1112,simple,302,,"DETERGENTE UTIL 500ML LIMAO",1,0,visible,,"Aroma cítrico. Remove gorduras.",,,taxable,,1,126,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/302.jpg,,,,,,,,,0,
1113,simple,LUVAG1,,"LUVA G VERSATIL BRILHUS LATEX",1,0,visible,,"Proteção em tarefas de limpeza.",,,taxable,,1,144,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/LUVAG1.jpg,,,,,,,,,0,
1114,simple,60298,,"Papel higienico 10cm x60m.(fardinho c/4un celulose virgem/f.simples) - Nobre Sense",1,0,visible,,"Papel folha simples. Toque macio.",,,taxable,,1,151,,0,0,,,,,0,,,"9,99",Papéis,,,https://cleanx.com.br/wp-content/uploads/2025/05/60298.jpg,,,,,,,,,0,
1115,simple,PAPEL5,,"PAPEL TOALHA INTERFOLHADO 20X21 PCT COM 1000 SUELL",1,0,visible,,"Toalhas absorventes para uso profissional.",,,taxable,,1,160,,0,0,,,,,0,,,"9,99",Papéis,,,https://cleanx.com.br/wp-content/uploads/2025/05/PAPEL5.jpg,,,,,,,,,0,
1116,simple,ESPON6,,"ESPONJA DE LOUÇA DUPLA FACE  NÃO RISCA BETTANIN BRILHUS",1,0,visible,,"Limpeza delicada sem danificar.",,,taxable,,1,178,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/ESPON6.jpg,,,,,,,,,0,
1117,simple,6629,,"AGUA SANITARIA PRAMIM 05L",1,0,visible,,"Desinfecção doméstica com qualidade.",,,taxable,,1,190,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/6629.jpg,,,,,,,,,0,
1118,simple,LUVAV1,,"LUVA VINIL G C/100",1,0,visible,,"Luva descartável para procedimentos leves.",,,taxable,,1,200,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,,,,,,,,,,0,
1119,simple,FLANE4,,"FLANELA LARANJA",1,0,visible,,"Pano multiuso. Macio e versátil.",,,taxable,,1,209,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/FLANE4.jpg,,,,,,,,,0,
1120,simple,304,,"DETERGENTE UTIL 500ML NEUTRO",1,0,visible,,"Detergente suave para limpeza geral.",,,taxable,,1,240,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,,,,,,,,,,0,
1121,simple,1397,,"PAPEL HIGIENICO 30M DELICATE SOFT  PCT C/4",1,0,visible,,"Maciez e rendimento para o dia a dia.",,,taxable,,1,265,,0,0,,,,,0,,,"9,99",Papéis,,,https://cleanx.com.br/wp-content/uploads/2025/05/1397.jpg,,,,,,,,,0,
1122,simple,13000BM,,"LUVA M VERSATIL LATEX ESFREBOM",1,0,visible,,"Confortável para tarefas domésticas.",,,taxable,,1,300,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/13000BM.jpg,,,,,,,,,0,
1123,simple,43545,,"PANO SACO ALVEJADO 40x65cm - NOBRE",1,0,visible,,"Pano de secagem resistente.",,,taxable,,1,328,,0,0,,,,,0,,,"9,99",Lixeiras,,,,,,,,,,,,0,
1124,simple,805,,"PAN SACO LAVADO 35X62  UNID",1,0,visible,,"Pano saco lavado e reutilizável.",,,taxable,,1,403,,0,0,,,,,0,,,"9,99","Produtos de Limpeza",,,https://cleanx.com.br/wp-content/uploads/2025/05/805.jpg,,,,,,,,,0,
